,index,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
946,7547,65738,http://www.imdb.com/title/tt65738,Frankenstein_Must_Be_Destroyed_(1969),6.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzBiMTlmYmYtMzZjOS00YWI0LTgxMDItZmU5OTMwYmQwMWU0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
947,7567,235327,http://www.imdb.com/title/tt235327,Dark_Days_(2000),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjM1NjM0OV5BMl5BanBnXkFtZTcwMjUxMDgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
948,7577,46345,http://www.imdb.com/title/tt46345,Summer_with_Monika_(1953),7.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWM5MmZhZTUtMzk4NS00ZDI0LWIzZWUtZmVkMTlkYjZjZGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
949,7598,91083,http://www.imdb.com/title/tt91083,From_Beyond_(1986),6.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc3ZjQ4YWQtNGFlOS00YmZiLTllZDctYTM3MDNmMTY4N2VjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
950,7600,102800,http://www.imdb.com/title/tt102800,Robot_Jox_(1989),5.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGVmNjRiMTYtNDlmNC00ZTk0LWI4ZjMtMGEzMGYwMDhiOGMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
951,7602,120199,http://www.imdb.com/title/tt120199,Space_Truckers_(1996),5.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEzMzcwMjk0MF5BMl5BanBnXkFtZTcwNTI0NzAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
952,7603,95756,http://www.imdb.com/title/tt95756,Not_of_This_Earth_(1988),4.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmNlOTk0OGUtNTQzYS00MWVkLWJiZjgtMjE4NzQ2NWJiZDFjXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
953,7605,72856,http://www.imdb.com/title/tt72856,Death_Race_2000_(1975),6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ3OTA3ODc4NV5BMl5BanBnXkFtZTYwMjM3NDg4._V1._CR4,1,275,438_UX182_CR0,0,182,268_AL_.jpg"
954,7611,59792,http://www.imdb.com/title/tt59792,Planet_of_the_Vampires_(1965),6.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MjA4MTk2OF5BMl5BanBnXkFtZTcwNDgwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
955,7614,51911,http://www.imdb.com/title/tt51911,Marjorie_Morningstar_(1958),6.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTU3ODcxNF5BMl5BanBnXkFtZTcwMTI2NDgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
956,7619,374546,http://www.imdb.com/title/tt374546,"Spring,_Summer,_Fall,_Winter..._and_Spring_(2003)",8.1,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
957,7620,64806,http://www.imdb.com/title/tt64806,The_Phantom_Tollbooth_(1970),7.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4NjE2NTQ0MDZeQTJeQWpwZ15BbWU3MDE2NjY4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
958,7645,99612,http://www.imdb.com/title/tt99612,Roger_Corman's_Frankenstein_Unbound_(1990),5.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODc3MTI4M15BMl5BanBnXkFtZTcwMzQxMzUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
959,7654,88925,http://www.imdb.com/title/tt88925,City_Limits_(1984),2.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM4M2Y4MDEtYzYzNC00NWY3LWE3ZTAtOTVmMTVmOGU1N2QwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
960,7661,181810,http://www.imdb.com/title/tt181810,Sex:_The_Annabel_Chong_Story_(1999),5.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1Njc5MDUzNl5BMl5BanBnXkFtZTcwNjc1NjkxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
961,7666,353014,http://www.imdb.com/title/tt353014,Sky_Blue_(2003),6.8,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJmZTllYjMtMzI4NS00MzFmLWFlNWItZmVmMTc3Mzc1Mzc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
962,7667,49363,http://www.imdb.com/title/tt49363,Indestructible_Man_(1956),3.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1NzNmYzEtNjE3Zi00ZThmLWEyMTItYTQ4NzQ1OTkyMjU4XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
963,7669,53611,http://www.imdb.com/title/tt53611,Attack_of_the_Giant_Leeches_(1959),3.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmRiMzlkZGItNjU1My00ZWQyLThlMzMtMjliY2NkYzFiNDExXkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_UY268_CR2,0,182,268_AL_.jpg"
964,7675,62794,http://www.imdb.com/title/tt62794,Charly_(1968),7.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDA3NjQwOV5BMl5BanBnXkFtZTcwMzg3NDYyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
965,7676,86489,http://www.imdb.com/title/tt86489,Twice_Upon_a_Time_(1983),7.1,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTQ5NDk0Ml5BMl5BanBnXkFtZTcwOTcwNTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
966,7677,54642,http://www.imdb.com/title/tt54642,Atlantis:_The_Lost_Continent_(1961),5.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0MWYyNmUtZWFkNy00ZjJkLTg4NjQtYzc0ZjMxNWQ2OTY3XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
967,7680,193253,http://www.imdb.com/title/tt193253,Jin-Roh:_The_Wolf_Brigade_(1999),7.5,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGYyMzEzYjktYWI2NS00ZjYxLTk4YWQtYWQ5YWRkZWFmZmJhXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR4,0,182,268_AL_.jpg"
968,7683,87622,http://www.imdb.com/title/tt87622,The_Lift_(1983),6.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDE4MjkxMV5BMl5BanBnXkFtZTcwMzU3MDYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
969,7694,52893,http://www.imdb.com/title/tt52893,Hiroshima_Mon_Amour_(1959),8.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNDYzMzU5OV5BMl5BanBnXkFtZTgwNTUxNzU4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
970,7697,101373,http://www.imdb.com/title/tt101373,At_Play_in_the_Fields_of_the_Lord_(1991),6.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlYTI3NjgtZWE4ZC00OTlkLWEyMmItZWIxNDQ2YjZjMmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
971,7706,188404,http://www.imdb.com/title/tt188404,Als_je_begrijpt_wat_ik_bedoel_(1983),7.5,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ3ZGJmYWEtMDU2My00YjBjLWE4MGQtMmZkMDcyMzUxZWJlXkEyXkFqcGdeQXVyNTA2ODYzMTU@._V1_UY268_CR87,0,182,268_AL_.jpg"
972,7719,79833,http://www.imdb.com/title/tt79833,Rupan_sansei:_Kariosutoro_no_shiro_(1979),7.8,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDc1NDY3MV5BMl5BanBnXkFtZTgwNjUyNjM0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
973,7742,43614,http://www.imdb.com/title/tt43614,The_Idiot_(1951),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg2OWFhYWItZGZiMy00YWU3LWFlY2YtYjA4M2IwYzAzZDgyXkEyXkFqcGdeQXVyNTE1NDg2NjI@._V1_UY268_CR7,0,182,268_AL_.jpg"
974,7747,330229,http://www.imdb.com/title/tt330229,Dolls_(2002),7.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NjYxMDUxNF5BMl5BanBnXkFtZTYwMzgyOTk2._V1_UX182_CR0,0,182,268_AL_.jpg"
975,7761,298148,http://www.imdb.com/title/tt298148,Shrek_2_(2004),7.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
976,7762,319262,http://www.imdb.com/title/tt319262,The_Day_After_Tomorrow_(2004),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
977,7766,323298,http://www.imdb.com/title/tt323298,The_Mother_(2003),6.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Mzk4ODU1Ml5BMl5BanBnXkFtZTcwMzkxOTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
978,7768,324197,http://www.imdb.com/title/tt324197,Time_of_the_Wolf_(2003),6.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODg4NzUwMV5BMl5BanBnXkFtZTcwNzY4MzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
979,7772,296572,http://www.imdb.com/title/tt296572,The_Chronicles_of_Riddick_(2004),6.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0ODM5NmQtYjhlMi00MTJhLThlNzItOTg1Mjc5Y2VhY2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
980,7773,356634,http://www.imdb.com/title/tt356634,Garfield_(2004),5.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3._V1_UX182_CR0,0,182,268_AL_.jpg"
981,7774,327162,http://www.imdb.com/title/tt327162,The_Stepford_Wives_(2004),5.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNTM4ODM1OF5BMl5BanBnXkFtZTcwNjg4NzAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
982,7776,391225,http://www.imdb.com/title/tt391225,The_Hunting_of_the_President_(2004),7.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzAxNzc0N15BMl5BanBnXkFtZTcwNDcxOTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
983,7794,105150,http://www.imdb.com/title/tt105150,The_Playboys_(1992),6.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDE5NDI2OF5BMl5BanBnXkFtZTcwNjQ4MTUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
984,7811,100129,http://www.imdb.com/title/tt100129,Meet_the_Applegates_(1990),5.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGNmOGU0NmUtZGNkZS00ZTMxLThlMTQtMGE2ODBjNWY3OGEyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
985,7814,92752,http://www.imdb.com/title/tt92752,The_Chipmunk_Adventure_(1987),7.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NjM5MzI1NV5BMl5BanBnXkFtZTcwNjc3NzIzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
986,7816,47577,http://www.imdb.com/title/tt47577,This_Island_Earth_(1955),5.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzY0MjM2OV5BMl5BanBnXkFtZTgwNzgyMjkyMjE@._V1._CR26.883331298828125,23.533340454101562,702,1093.5999908447266_UX182_CR0,0,182,268_AL_.jpg"
987,7820,77942,http://www.imdb.com/title/tt77942,Moment_by_Moment_(1978),2.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxODkxMTgxNF5BMl5BanBnXkFtZTYwMzQ1Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
988,7826,39040,http://www.imdb.com/title/tt39040,To_Each_His_Own_(1946),7.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWMxNTc4N2ItYWIzNi00NWIzLTg4ZTEtODc2NzI2MGRlYTdkXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
989,7827,41452,http://www.imdb.com/title/tt41452,The_Heiress_(1949),8.3,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjZjNmVmYTMtM2U1ZS00MzNmLWExODAtMTI5MDhkZDZmYTgwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
990,7834,37135,http://www.imdb.com/title/tt37135,None_But_the_Lonely_Heart_(1944),6.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGVmNTIwMDEtZWFhOC00ZGVkLWFhMjctYTBiY2IxMGE3NmRkXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
991,7864,20641,http://www.imdb.com/title/tt20641,Anna_Christie_(1930),6.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDA5MTY0M15BMl5BanBnXkFtZTgwMzA1NDIwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
992,7867,22835,http://www.imdb.com/title/tt22835,Dr._Jekyll_and_Mr._Hyde_(1931),7.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjE3NTMxNV5BMl5BanBnXkFtZTgwMTQ0NzkxMjE@._V1_UY268_CR13,0,182,268_AL_.jpg"
993,7878,332280,http://www.imdb.com/title/tt332280,The_Notebook_(2004),7.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3._V1_UX182_CR0,0,182,268_AL_.jpg"
994,7882,297753,http://www.imdb.com/title/tt297753,Kaena:_The_Prophecy_(2003),6.1,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MTM5NzIxNV5BMl5BanBnXkFtZTcwODc3NzUyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
995,7887,69031,http://www.imdb.com/title/tt69031,"Now_You_See_Him,_Now_You_Don't_(1972)",6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NDg0Mjg0MV5BMl5BanBnXkFtZTcwMDgyMzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
996,7891,366943,http://www.imdb.com/title/tt366943,Reconstruction_(2003),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0Njk1MzgxNl5BMl5BanBnXkFtZTcwOTMzNTgyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
997,7892,272045,http://www.imdb.com/title/tt272045,A_Claymation_Christmas_Celebration_(1987),8.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MTAzMDUxM15BMl5BanBnXkFtZTcwMzgzMzEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
998,7895,342213,http://www.imdb.com/title/tt342213,Comandante_(2003),7.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzQyMTAwM15BMl5BanBnXkFtZTcwMDE3NTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
999,7901,37604,http://www.imdb.com/title/tt37604,The_Clock_(1945),7.5,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQyOGIyOGQtNTVhNC00MTNmLTljMWQtN2Q1MTQyMzRmZTQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
1000,7919,53270,http://www.imdb.com/title/tt53270,Shadows_(1959),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRiZDQyNTktOTk4Ni00MmViLWI0NzMtN2YwN2RmNjAwN2RiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
1001,7920,97095,http://www.imdb.com/title/tt97095,Coming_Out_(1989),7.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMjAwMTc2NV5BMl5BanBnXkFtZTcwNDA3OTQyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
1002,7924,388473,http://www.imdb.com/title/tt388473,Tokyo_Godfathers_(2003),7.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmUyOTBkNjgtYjIzMi00ZTk1LWE4MDAtOWVmMzVhMzFjMTEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR3,0,182,268_AL_.jpg"
1003,7928,39370,http://www.imdb.com/title/tt39370,The_Farmer's_Daughter_(1947),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYxMmI2MjUtNWRlNC00YWRiLWE0OTAtNWZjYTUzZjg5M2NkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1004,7932,23194,http://www.imdb.com/title/tt23194,The_Mask_of_Fu_Manchu_(1932),6.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDc1ODE5NF5BMl5BanBnXkFtZTYwMTQxOTM2._V1_UY268_CR19,0,182,268_AL_.jpg"
1005,7944,357567,http://www.imdb.com/title/tt357567,Confessions_of_a_Burning_Man_(2003),6.7,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDQ5ODY1NF5BMl5BanBnXkFtZTcwNDAyMzUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1006,7954,381006,http://www.imdb.com/title/tt381006,America's_Heart_&_Soul_(2004),4.7,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTUwNDczM15BMl5BanBnXkFtZTcwNjQxOTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1007,7955,381681,http://www.imdb.com/title/tt381681,Before_Sunset_(2004),8.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UX182_CR0,0,182,268_AL_.jpg"
1008,7961,343818,http://www.imdb.com/title/tt343818,"I,_Robot_(2004)",7.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNzI5NTQ0OF5BMl5BanBnXkFtZTYwMTI3Mjk2._V1_UX182_CR0,0,182,268_AL_.jpg"
1009,7984,359423,http://www.imdb.com/title/tt359423,A_Home_at_the_End_of_the_World_(2004),6.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODExMzEzODA0N15BMl5BanBnXkFtZTcwMjQ2ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1010,7993,113074,http://www.imdb.com/title/tt113074,Fist_of_the_North_Star_(1995),3.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODI5OTg3OF5BMl5BanBnXkFtZTcwNTAwMjgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1011,7994,32475,http://www.imdb.com/title/tt32475,Flash_Gordon_Conquers_the_Universe_(1940),7.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDQ2ODU2N15BMl5BanBnXkFtZTgwNzIxMDM1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1012,8008,351770,http://www.imdb.com/title/tt351770,Son_fríÂre_(2003),6.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1OTcwOTM0NF5BMl5BanBnXkFtZTcwODM3MjQyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
1013,8013,69822,http://www.imdb.com/title/tt69822,Breezy_(1973),7.0,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUyNDA2ZDQtMzljOS00ZGNjLTljMWMtN2I1ODNmZjQxN2M3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
1014,8043,62153,http://www.imdb.com/title/tt62153,The_President's_Analyst_(1967),7.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjQ5MzI4M15BMl5BanBnXkFtZTcwNzYzMzU3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1015,8045,68424,http://www.imdb.com/title/tt68424,The_Creeping_Flesh_(1973),6.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDc2MTEyMF5BMl5BanBnXkFtZTcwMjg5NzUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1016,8046,88315,http://www.imdb.com/title/tt88315,Swann_in_Love_(1984),6.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzODg0MjM2Nl5BMl5BanBnXkFtZTcwOTMwMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1017,8060,90729,http://www.imdb.com/title/tt90729,Biggles:_Adventures_in_Time_(1986),5.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjE3Mjg0MF5BMl5BanBnXkFtZTcwNDk0MDg0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1018,8062,54483,http://www.imdb.com/title/tt54483,The_World_of_Suzie_Wong_(1960),7.1,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDY1NzY2OV5BMl5BanBnXkFtZTcwMDYxODUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1019,8070,346091,http://www.imdb.com/title/tt346091,Unprecedented:_The_2000_Presidential_Election_(2002),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNjQ5MjQzNl5BMl5BanBnXkFtZTcwMDkyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1020,8072,173772,http://www.imdb.com/title/tt173772,My_Voyage_to_Italy_(2001),8.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NDg3NjY5OF5BMl5BanBnXkFtZTcwODE0MTk2NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1021,8104,61094,http://www.imdb.com/title/tt61094,Thunderbirds_Are_GO_(1966),6.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI5NTI1MzMxOF5BMl5BanBnXkFtZTcwNTUyMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1022,8105,63694,http://www.imdb.com/title/tt63694,Thunderbird_6_(1968),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NDc2ODM4N15BMl5BanBnXkFtZTcwNDMxMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1023,8117,345061,http://www.imdb.com/title/tt345061,Code_46_(2003),6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzU4OTk0NF5BMl5BanBnXkFtZTYwMjg5MzI3._V1_UX182_CR0,0,182,268_AL_.jpg"
1024,8121,96336,http://www.imdb.com/title/tt96336,Story_of_Women_(1988),7.6,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5ODY4NDEzODdeQTJeQWpwZ15BbWU3MDkzNTA2MjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
1025,8127,370263,http://www.imdb.com/title/tt370263,AVP:_Alien_vs._Predator_(2004),5.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MjIwMTcyMl5BMl5BanBnXkFtZTYwMTYwNDA3._V1_UX182_CR0,0,182,268_AL_.jpg"
1026,8128,403703,http://www.imdb.com/title/tt403703,Yu-Gi-Oh!:_The_Movie_(2004),4.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ4NzM0NTAyMF5BMl5BanBnXkFtZTYwOTc2MTg3._V1_UY268_CR0,0,182,268_AL_.jpg"
1027,8130,361309,http://www.imdb.com/title/tt361309,We_Don't_Live_Here_Anymore_(2004),6.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MTA4MjAyMl5BMl5BanBnXkFtZTcwNjYyNjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1028,8155,71115,http://www.imdb.com/title/tt71115,Alice_Doesn't_Live_Here_Anymore_(1974),7.4,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NzYzNDI5N15BMl5BanBnXkFtZTcwNzEyNTY1Mw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1029,8157,63803,http://www.imdb.com/title/tt63803,I_Call_First_(1967),6.8,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDBhNTg2NzctODNiYi00ZTY5LThkMzQtYzIwMWViNjNlNTlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
1030,8162,86961,http://www.imdb.com/title/tt86961,No_End_(1985),7.7,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA4MDY2MjU1MV5BMl5BanBnXkFtZTcwMDg1NTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1031,8175,80380,http://www.imdb.com/title/tt80380,The_Apple_(1980),4.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg4OTkwMTgxOF5BMl5BanBnXkFtZTgwNTg3MzUzMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1032,8176,270846,http://www.imdb.com/title/tt270846,Superbabies:_Baby_Geniuses_2_(2004),1.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY4NjM3MjQ2OF5BMl5BanBnXkFtZTcwOTc3NzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1033,8178,318627,http://www.imdb.com/title/tt318627,Resident_Evil:_Apocalypse_(2004),6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTUxMzk0Nl5BMl5BanBnXkFtZTcwNDQ1MDIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
